AuRED_005	Q0	1176178636300455936	1	0.82734	MLA
AuRED_005	Q0	1175452561786249217	2	0.12946	MLA
AuRED_005	Q0	1176178642508029953	3	0.12148	MLA
AuRED_005	Q0	1176178640159162368	4	0.06804	MLA
AuRED_005	Q0	1175715680936693765	5	0.03544	MLA
AuRED_012	Q0	1403392983706357762	1	0.84772	MLA
AuRED_012	Q0	1403059152201699328	2	0.84499	MLA
AuRED_012	Q0	1403311017975746567	3	0.84228	MLA
AuRED_012	Q0	1403923883229601795	4	0.84006	MLA
AuRED_012	Q0	1403897234056417280	5	0.83855	MLA
AuRED_014	Q0	1356683511047028748	1	0.83285	MLA
AuRED_014	Q0	1357309759607746563	2	0.80935	MLA
AuRED_014	Q0	1357227924441731072	3	0.7762	MLA
AuRED_014	Q0	1356683687870488576	4	0.76344	MLA
AuRED_014	Q0	1356684432443404289	5	0.73364	MLA
AuRED_037	Q0	1301067546200858626	1	0.87294	MLA
AuRED_037	Q0	1301079467889131522	2	0.87256	MLA
AuRED_037	Q0	1300798719751794688	3	0.87054	MLA
AuRED_037	Q0	1300897421971599360	4	0.84059	MLA
AuRED_037	Q0	1300882986687246337	5	0.80852	MLA
AuRED_051	Q0	1319352015357693952	1	0.85059	MLA
AuRED_051	Q0	1318276664615460865	2	0.82025	MLA
AuRED_051	Q0	1318654862847057921	3	0.81997	MLA
AuRED_051	Q0	1319416385076826112	4	0.81472	MLA
AuRED_051	Q0	1318226422255726592	5	0.81464	MLA
AuRED_072	Q0	1405523217100378126	1	0.8453	MLA
AuRED_072	Q0	1405120171233120260	2	0.83947	MLA
AuRED_072	Q0	1405132211310018567	3	0.83941	MLA
AuRED_072	Q0	1405120651912962050	4	0.83488	MLA
AuRED_072	Q0	1406167256007069697	5	0.6992	MLA
AuRED_073	Q0	1359099824507940866	1	0.88613	MLA
AuRED_073	Q0	1359085879873142784	2	0.87894	MLA
AuRED_073	Q0	1359091083507097601	3	0.87584	MLA
AuRED_073	Q0	1359087370524626945	4	0.86888	MLA
AuRED_073	Q0	1359080303806013444	5	0.86692	MLA
AuRED_084	Q0	1260671209534099456	1	0.88298	MLA
AuRED_084	Q0	1260671232770560000	2	0.87461	MLA
AuRED_084	Q0	1260671224277020675	3	0.87392	MLA
AuRED_084	Q0	1260671214441435144	4	0.87267	MLA
AuRED_084	Q0	1260671237656850432	5	0.87229	MLA
AuRED_085	Q0	1224264646913187842	1	0.75478	MLA
AuRED_085	Q0	1224728227136131073	2	0.73683	MLA
AuRED_085	Q0	1224919523691827202	3	0.73216	MLA
AuRED_085	Q0	1224347860436582400	4	0.72419	MLA
